SBRN,Hospital,FieldItemMasterNumber,Part Name,Part Description,Unit of Measure,Classification,Manufacturer Name,Vendor Name,Vendor Contact Info,Vendor Part Number,Catalog Number,Price,Lot Number,Batch Number,Expiration Date,Recall Status,Purchase Order Number,Purchase Date,Order Status,QtyOnOrder,OnHandQty,Location,NationalItemMasterId,DataQualityFlags,HumanReviewRequired
SBRN4293,Hospital I,DP1682T7,Scalpel Size 10,Compression Bandage - Imported,UNIT,Medical,MedSupply Corp,United Medical Suppliers,530781,VP-4183,CAT-48294,610.76,LOT-32038,BATCH-8113,2024-12-16,Monitoring,PO-494720,2021-12-06,Delivered,152,4,Main Warehouse,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN4294,Hospital I,FR2962MK,Scalpel Size 10,Syringe 10ml - Premium,UNIT,Medical,SurgiTech LLC,HealthEquip Direct,163092,VP-6243,CAT-32515,31.41,LOT-24703,BATCH-6066,2028-08-15,Active,PO-254713,2021-10-07,Canceled,63,158,Surgery Closet,NIM-SCALPEL-SIZE-10,,False
SBRN4295,Hospital I,RQ90248J,Scalpel Size 10,Catheter Foley - Premium,UNIT,Pharmaceutical,MedSupply Corp,HealthEquip Direct,536180,VP-5991,CAT-30271,999.84,LOT-40027,BATCH-4900,2027-08-07,None,PO-658785,2028-01-17,Pending,0,743,Receiving Dock,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,True
SBRN4296,Hospital I,TV5792YY,Scalpel Size 10,Surgical Gloves - Standard,UNIT,Pharmaceutical,SurgiTech LLC,HealthEquip Direct,537735,VP-1212,CAT-39525,533.73,LOT-28680,BATCH-7094,2020-08-07,Monitoring,PO-298649,2027-08-13,Pending,23,24,ICU Storage,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4297,Hospital I,VA21882Z,Scalpel Size 10,Scalpel Size 10 - Generic,UNIT,Pharmaceutical,MedSupply Corp,GlobalMed,118567,VP-4469,CAT-84337,794.82,LOT-47776,BATCH-8164,2027-02-11,Monitoring,PO-670586,2028-09-14,Canceled,74,3,ICU Storage,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,True
SBRN4298,Hospital I,WO7122TX,Scalpel Size 10,Wound Dressing Large - Standard,UNIT,Pharmaceutical,HealthCorp Intl,Prime Healthcare Vendors,438027,VP-3335,CAT-27317,1423.7,LOT-62392,BATCH-6525,2027-02-11,None,PO-607703,2026-07-23,Canceled,147,5,ER Supply Room,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN4299,Hospital I,WP9202ZO,Scalpel Size 10,Catheter Foley - Imported,UNIT,Implant,MedSupply Corp,GlobalMed,145688,VP-6773,CAT-94138,511.02,LOT-56329,BATCH-2651,2020-06-09,None,PO-973769,2027-05-10,Delivered,161,50,ER Supply Room,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4300,Hospital I,XE45310N,Scalpel Size 10,Antiseptic Wipes - Standard,UNIT,Implant,SurgiTech LLC,Prime Healthcare Vendors,144592,VP-9500,CAT-19653,1376.58,LOT-65341,BATCH-8192,2024-08-12,None,PO-813922,2026-05-07,Canceled,147,39,Pharmacy Storage,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4301,Hospital I,YI5164SY,Scalpel Size 10,Antiseptic Wipes - Premium,UNIT,Surgical,MedSupply Corp,GlobalMed,971218,VP-3718,CAT-22641,1306.02,LOT-25877,BATCH-3521,2020-08-07,Monitoring,PO-417132,2024-03-31,Pending,9,163,ICU Storage,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4302,Hospital I,NG19643Z,Surgical Gloves,Thermometer Digital - Premium,BAG,Surgical,MedSupply Corp,MedLogix,534895,VP-4932,CAT-76764,493.72,LOT-73515,BATCH-3226,2027-07-09,None,PO-129491,2027-12-14,Pending,102,48,ICU Storage,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,True
SBRN4303,Hospital I,QJ11272I,Surgical Gloves,Surgical Gloves - Standard,BAG,Supply,SurgiTech LLC,HealthEquip Direct,159615,VP-9906,CAT-85947,640.0,LOT-67873,BATCH-5482,2024-09-11,Monitoring,PO-978777,,Pending,20,620,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN4304,Hospital I,QL2442X8,Surgical Gloves,Wound Dressing Large - Generic,BAG,Implant,MedSupply Corp,Prime Healthcare Vendors,972856,VP-7140,CAT-59378,1176.84,LOT-66170,BATCH-2820,2020-03-31,Monitoring,PO-211829,2025-11-17,Pending,154,193,Surgery Closet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4305,Hospital I,QN6385TO,Surgical Gloves,Scalpel Size 10 - Generic,BAG,Supply,MedSupply Corp,Prime Healthcare Vendors,388232,VP-4626,CAT-84105,344.34,LOT-30846,BATCH-5608,2023-11-30,Active,PO-866708,2023-10-05,Canceled,88,1,Surgery Closet,NIM-SURGICAL-GLOVES,EXPIRED_ITEM_FLAG,False
SBRN4306,Hospital I,QY8766U2,Surgical Gloves,Thermometer Digital - Standard,BAG,Supply,MedSupply Corp,Prime Healthcare Vendors,152428,VP-5500,CAT-61316,787.13,LOT-45658,BATCH-7325,2028-04-22,Monitoring,PO-639464,2027-11-11,Canceled,33,301,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,True
SBRN4307,Hospital I,TV5792YY,Surgical Gloves,IV Bag 500ml - Generic,BAG,Implant,SurgiTech LLC,Prime Healthcare Vendors,506290,VP-7556,CAT-24603,224.61,LOT-21460,BATCH-5518,2024-01-22,Monitoring,PO-468765,2022-04-26,Pending,158,6,ICU Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN4308,Hospital I,AZ8246KO,Surgical Gloves,Scalpel Size 10 - Standard,BOX,Supply,MedSupply Corp,Prime Healthcare Vendors,898894,VP-8990,CAT-85245,1018.81,LOT-46575,BATCH-9579,2024-10-20,None,PO-144688,2022-07-30,Pending,175,8,Surgery Closet,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN4309,Hospital I,OL357640,Surgical Gloves,Blood Pressure Cuff - Generic,BOX,Supply,MedSupply Corp,HealthEquip Direct,379740,VP-1735,CAT-83009,78.02,LOT-83498,BATCH-3240,2021-08-30,Monitoring,PO-893735,2025-10-28,Canceled,140,520,ICU Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4310,Hospital I,PZ786862,Surgical Gloves,IV Bag 500ml - Standard,BOX,Surgical,MedSupply Corp,MedLogix,722748,VP-2696,CAT-37942,1388.35,LOT-14409,BATCH-5103,2024-03-21,None,PO-407246,,Pending,53,37,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN4311,Hospital I,QJ11272I,Surgical Gloves,Scalpel Size 10 - Imported,BOX,Implant,MedSupply Corp,Prime Healthcare Vendors,737797,VP-3712,CAT-75622,963.91,LOT-52085,BATCH-8826,2028-10-10,None,PO-583946,2023-04-09,Delivered,77,171,Receiving Dock,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN4312,Hospital I,UO613821,Surgical Gloves,Blood Pressure Cuff - Premium,BOX,Supply,MedSupply Corp,United Medical Suppliers,925142,VP-8345,CAT-23407,31.41,LOT-82823,BATCH-5774,2026-02-13,Monitoring,PO-878315,2026-12-12,Canceled,183,27,Surgery Closet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4313,Hospital I,XK12913V,Surgical Gloves,Wound Dressing Large - Generic,BOX,Supply,MedSupply Corp,United Medical Suppliers,119026,VP-2285,CAT-59654,494.07,LOT-62950,BATCH-8538,2026-02-13,None,PO-165469,2026-02-19,Pending,100,11,Receiving Dock,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4314,Hospital I,ZA9897Q0,Surgical Gloves,Compression Bandage - Premium,BOX,Supply,MedSupply Corp,United Medical Suppliers,119026,VP-5976,CAT-68115,28.86,LOT-37207,BATCH-4090,2027-02-11,None,PO-254361,,Pending,76,38,Main Warehouse,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN4315,Hospital I,JZ1972LG,Surgical Gloves,Thermometer Digital - Premium,BOX,Medical,HealthCorp Intl,GlobalMed,801895,VP-9302,CAT-69756,832.23,LOT-38554,BATCH-2957,2020-02-16,Active,PO-727627,2020-02-18,Pending,1,2,Pharmacy Storage,NIM-SURGICAL-GLOVES,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4316,Hospital I,AG58754Y,Surgical Gloves,Syringe 10ml - Standard,EA,Supply,MedSupply Corp,HealthEquip Direct,598966,VP-9173,CAT-68241,80.23,LOT-48034,BATCH-5022,2024-05-15,None,PO-380611,2028-11-04,Pending,123,27,ER Supply Room,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4317,Hospital I,EJ4395OX,Surgical Gloves,Thermometer Digital - Imported,EA,Pharmaceutical,MedSupply Corp,MedLogix,769808,VP-4063,CAT-27079,591.89,LOT-37123,BATCH-3769,,None,PO-527505,2021-12-07,Delivered,78,38,ER Supply Room,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN4318,Hospital I,FY4110F4,Surgical Gloves,Thermometer Digital - Premium,EA,Surgical,MedSupply Corp,Prime Healthcare Vendors,693975,VP-9301,CAT-65964,1190.81,LOT-56491,BATCH-3227,,Monitoring,PO-220933,2026-05-07,Canceled,83,194,Receiving Dock,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN4319,Hospital I,GN4000ZL,Surgical Gloves,IV BG 500ml - Premium,EA,Surgical,MedSupply Corp,United Medical Suppliers,964746,VP-7833,CAT-43708,94.32,LOT-31955,BATCH-8448,2021-11-28,Monitoring,PO-973769,2028-06-23,Pending,147,7,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4320,Hospital I,IA3884LD,Surgical Gloves,Thermometer Digital - Premium,EA,Medical,SurgiTech LLC,HealthEquip Direct,705815,VP-3822,CAT-38197,926.07,LOT-62392,BATCH-3895,2027-04-08,None,PO-459945,2025-11-20,Delivered,134,24,Surgery Closet,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN4321,Hospital I,IA3884LD,Surgical Gloves,Blood Pressure Cuff - Premium,EA,Implant,HealthCorp Intl,HealthEquip Direct,784745,VP-1594,CAT-74045,1276.83,LOT-75385,BATCH-9579,2021-04-20,Active,PO-870967,2024-10-13,Pending,121,24,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4322,Hospital I,IA3884LD,Surgical Gloves,Blood Pressure Cuff - Premium,EA,Implant,MedSupply Corp,Prime Healthcare Vendors,444410,VP-8380,CAT-76704,252.54,LOT-79496,BATCH-6851,2024-09-16,Monitoring,PO-868709,2022-05-30,Canceled,126,10,ICU Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN4323,Hospital I,TT2608AP,Surgical Gloves,Blood Pressure Cuff - Generic,EA,Surgical,SurgiTech LLC,United Medical Suppliers,427827,VP-3712,CAT-96568,1220.67,LOT-40862,BATCH-4237,,None,PO-744770,2020-08-19,Canceled,26,31,Receiving Dock,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN4324,Hospital I,UF4797PQ,Surgical Gloves,Catheter Foley - Imported,EA,Implant,MedSupply Corp,HealthEquip Direct,294085,VP-6390,CAT-38713,963.71,LOT-12822,BATCH-1678,2025-04-10,Active,PO-615466,2025-04-17,Canceled,108,141,Surgery Closet,NIM-SURGICAL-GLOVES,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4325,Hospital I,VH37271D,Surgical Gloves,Scalpel Size 10 - Imported,EA,Supply,SurgiTech LLC,Prime Healthcare Vendors,636504,VP-4664,CAT-66101,1395.69,LOT-59800,BATCH-5423,2028-03-03,Monitoring,PO-879775,2023-01-12,Delivered,26,620,Receiving Dock,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN4326,Hospital I,VV29624E,Surgical Gloves,Wound Dressing Large - Standard,EA,Surgical,HealthCorp Intl,HealthEquip Direct,147430,VP-8507,CAT-25958,866.66,LOT-40027,BATCH-9007,2026-01-24,Monitoring,PO-598409,2028-06-21,Pending,151,42,Receiving Dock,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4327,Hospital I,WO6025C5,Surgical Gloves,Scalpel Size 10 - Standard,EA,Supply,SurgiTech LLC,United Medical Suppliers,620119,VP-9190,CAT-56378,629.79,LOT-22288,BATCH-5128,2023-07-16,None,PO-793510,2022-07-30,Pending,149,27,ICU Storage,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN4328,Hospital I,ZH3387XM,Surgical Gloves,Compression Bandage - Imported,EA,Pharmaceutical,HealthCorp Intl,HealthEquip Direct,245813,VP-9525,CAT-99505,1136.8,LOT-12822,BATCH-6994,2020-06-10,Monitoring,PO-822899,2026-09-25,Canceled,10,75,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4329,Hospital I,DU9465B2,Surgical Gloves,Scalpel Size 10 - Premium,EA,Implant,MedSupply Corp,United Medical Suppliers,779220,VP-1496,CAT-92593,288.23,LOT-76548,BATCH-8168,2023-08-17,Monitoring,PO-146711,2028-05-11,Pending,90,7,Pharmacy Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4330,Hospital I,OL357640,Surgical Gloves,Compression Bandage - Generic,EA,Pharmaceutical,SurgiTech LLC,Prime Healthcare Vendors,519636,VP-9353,CAT-95509,965.12,LOT-57083,BATCH-7311,,Monitoring,PO-255979,2028-12-10,Pending,163,16,Main Warehouse,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,True
SBRN4331,Hospital I,QQ95784F,Surgical Gloves,Wound Dressing Large - Premium,EA,Supply,MedSupply Corp,HealthEquip Direct,723941,VP-2912,CAT-58473,1390.61,LOT-24419,BATCH-5103,2025-11-01,Monitoring,PO-534244,2025-12-22,Canceled,11,8,Main Warehouse,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4332,Hospital I,ID7581SP,Surgical Gloves,Wound Dressing Large - Generic,PACK,Medical,MedSupply Corp,MedLogix,128842,VP-5500,CAT-12419,856.95,LOT-75091,BATCH-2603,2027-10-06,None,PO-259325,2020-08-01,Canceled,65,520,Surgery Closet,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN4333,Hospital I,PT3621O9,Surgical Gloves,Syringe 10ml - Imported,PACK,Pharmaceutical,HealthCorp Intl,Prime Healthcare Vendors,849875,VP-4664,CAT-31625,924.4,LOT-72849,BATCH-8865,2026-01-11,Monitoring,PO-182196,2020-10-01,Pending,49,16,ICU Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN4334,Hospital I,DC4965FU,Surgical Gloves,Compression Bandage - Premium,PACK,Surgical,SurgiTech LLC,United Medical Suppliers,589510,VP-4204,CAT-85920,1025.8,LOT-40482,BATCH-1603,2023-08-07,Active,PO-607703,2021-08-16,Pending,76,21,Surgery Closet,NIM-SURGICAL-GLOVES,EXPIRED_ITEM_FLAG,False
SBRN4335,Hospital I,DU70918F,Surgical Gloves,IV Bag 500ml - Standard,PACK,Pharmaceutical,HealthCorp Intl,MedLogix,202991,VP-5294,CAT-30271,1095.77,LOT-61894,BATCH-2874,2028-03-11,Monitoring,PO-312714,2020-03-15,Pending,78,33,Receiving Dock,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN4336,Hospital I,DU70918F,Surgical Gloves,IV Bag 500ml - Standard,PACK,Surgical,MedSupply Corp,HealthEquip Direct,297851,VP-9679,CAT-53045,1469.74,LOT-95851,BATCH-8564,2022-12-18,Active,PO-990285,2021-01-10,Canceled,112,200,ICU Storage,NIM-SURGICAL-GLOVES,EXPIRED_ITEM_FLAG,False
SBRN4337,Hospital I,TG68586T,Surgical Gloves,Syringe 10ml - Imported,PACK,Implant,SurgiTech LLC,United Medical Suppliers,613942,VP-2531,CAT-72650,1276.53,LOT-58627,BATCH-8887,2026-03-21,Active,PO-446199,2022-09-22,Delivered,6,8,Pharmacy Storage,NIM-SURGICAL-GLOVES,EXPIRED_ITEM_FLAG,False
SBRN4338,Hospital I,WZ0721YI,Surgical Gloves,Compression Bandage - Standard,PACK,Medical,MedSupply Corp,MedLogix,816513,VP-3246,CAT-19653,1409.77,LOT-50138,BATCH-2576,2025-06-23,None,PO-521660,2025-10-29,Canceled,141,10,Surgery Closet,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4339,Hospital I,ZL87938L,Surgical Gloves,IV Bag 500ml - Standard,PACK,Supply,MedSupply Corp,HealthEquip Direct,250200,VP-6105,CAT-92632,223.96,LOT-22288,BATCH-2957,2026-05-26,None,PO-634978,2026-09-30,Delivered,180,45,Surgery Closet,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4340,Hospital I,LU4108Z6,Surgical Gloves,Surgical Gloves - Imported,UNIT,Medical,HealthCorp Intl,MedLogix,274813,VP-6506,CAT-63991,148.56,LOT-40027,BATCH-6075,,Monitoring,PO-966891,2025-04-17,Canceled,102,34,Main Warehouse,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN4341,Hospital I,MK4939WH,Surgical Gloves,Syringe 10ml - Imported,UNIT,Implant,HealthCorp Intl,GlobalMed,701765,VP-8726,CAT-85920,1151.14,LOT-30567,BATCH-4630,2022-12-29,None,PO-192555,2020-11-12,Pending,88,1,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN4342,Hospital I,NR4939MF,Surgical Gloves,Catheter Foley - Generic,UNIT,Medical,HealthCorp Intl,GlobalMed,100174,VP-9851,CAT-41233,971.56,LOT-66916,BATCH-3196,2020-10-14,None,PO-290667,2028-11-29,Canceled,140,11,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4343,Hospital I,NT93196L,Surgical Gloves,Syringe 10ml - Generic,UNIT,Pharmaceutical,SurgiTech LLC,GlobalMed,991870,VP-3981,CAT-27730,487.67,LOT-82192,BATCH-7644,2026-02-03,None,PO-553478,2025-04-17,Pending,199,32,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN4344,Hospital I,SC9979NV,Surgical Gloves,Scalpel Size 10 - Generic,UNIT,Implant,MedSupply Corp,Prime Healthcare Vendors,192504,VP-9159,CAT-24603,1350.53,LOT-96315,BATCH-2244,2028-06-21,None,PO-668639,2021-06-22,Canceled,184,9,Surgery Closet,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN4345,Hospital I,VW0591HK,Surgical Gloves,Scalpel Size 10 - Standard,UNIT,Surgical,SurgiTech LLC,GlobalMed,788727,VP-6363,CAT-72772,131.34,LOT-89043,BATCH-7311,2026-01-30,Active,PO-633359,2020-09-07,Canceled,119,11,Pharmacy Storage,NIM-SURGICAL-GLOVES,EXPIRED_ITEM_FLAG,False
SBRN4346,Hospital I,EB92305N,Syringe 10ml,Compression Bandage - Generic,BAG,Supply,HealthCorp Intl,GlobalMed,363182,VP-1850,CAT-10021,924.4,LOT-46414,BATCH-9323,2022-05-25,None,PO-966891,2021-09-15,Pending,130,8,ICU Storage,NIM-SYRINGE-10ML,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN4347,Hospital I,LJ7299TB,Syringe 10ml,Thermometer Digital - Imported,BAG,Supply,SurgiTech LLC,United Medical Suppliers,741907,VP-4551,CAT-85889,276.01,LOT-69123,BATCH-4815,2024-06-07,None,PO-428320,2022-09-05,Pending,115,49,Pharmacy Storage,NIM-SYRINGE-10ML,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN4348,Hospital I,NY8048XZ,Syringe 10ml,IV Bag 500ml - Generic,BAG,Supply,HealthCorp Intl,GlobalMed,276341,VP-6765,CAT-81784,1423.7,LOT-84941,BATCH-3537,2025-11-05,Monitoring,PO-245852,2025-12-22,Delivered,159,31,Pharmacy Storage,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN4349,Hospital I,AL0701LK,Syringe 10ml,Blood Pressure Cuff - Generic,BOX,Pharmaceutical,HealthCorp Intl,MedLogix,865913,VP-1955,CAT-36354,532.42,LOT-95949,BATCH-8068,2021-02-18,Monitoring,PO-255979,2020-07-07,Canceled,46,14,Pharmacy Storage,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN4350,Hospital I,CB9363EO,Syringe 10ml,Compression Bandage - Standard,BOX,Surgical,MedSupply Corp,Prime Healthcare Vendors,253070,VP-7628,CAT-81750,437.22,LOT-47882,BATCH-2665,2028-03-11,Monitoring,PO-739918,2023-01-12,Delivered,26,39,ICU Storage,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN4351,Hospital I,FH3403RT,Syringe 10ml,Scalpel Size 10 - Standard,BOX,Medical,SurgiTech LLC,Prime Healthcare Vendors,457196,VP-2969,CAT-34696,958.06,LOT-51464,BATCH-4053,2026-06-15,Active,PO-379216,2023-07-09,Canceled,20,39,ICU Storage,NIM-SYRINGE-10ML,EXPIRED_ITEM_FLAG,False
SBRN4352,Hospital I,MZ0765K7,Syringe 10ml,Scalpel Size 10 - Standard,BOX,Implant,MedSupply Corp,HealthEquip Direct,557692,VP-2097,CAT-76764,128.28,LOT-60850,BATCH-8571,2028-10-10,None,PO-271233,2023-09-24,Pending,62,235,ER Supply Room,NIM-SYRINGE-10ML,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN4353,Hospital I,QJ11272I,Syringe 10ml,Catheter Foley - Premium,BOX,Pharmaceutical,HealthCorp Intl,United Medical Suppliers,665385,VP-3709,CAT-39460,432.65,LOT-43728,BATCH-4930,2022-06-05,Active,PO-172368,,Canceled,134,26,Clinic Supply Cabinet,NIM-SYRINGE-10ML,EXPIRED_ITEM_FLAG,False
SBRN4354,Hospital I,QJ11272I,Syringe 10ml,Surgical Gloves - Generic,BOX,Medical,SurgiTech LLC,Prime Healthcare Vendors,199662,VP-4654,CAT-70553,941.55,LOT-33089,BATCH-6183,,None,PO-681850,2021-01-28,Delivered,158,49,ER Supply Room,NIM-SYRINGE-10ML,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
